source_file,source_sheet,row_index,raw_description,normalized_description,manufacturer,mpn,qty,family,subfamily,extracted_features,identification_confidence,identification_status,matched_reference,selected_method,status,lambda_value,unit_lambda_value,fit,mtbf,assumptions,comment,ref_designator,assumptions_json,extracted_features_json
Свод BOM по 109 (1) (1) (1).xlsx,PCIe104_INF_E1N001INF1,99,RES SMD 32.4kohm +/-1% 1/20W 0201,res smd 32.4kohm +/-1% 1/20w 0201,Yageo,RC0201FR-0732K4L,1,resistor,fixed_resistor,"{'source_text': 'res smd 32.4kohm +/-1% 1/20w 0201', 'resistance_ohm': 32400.0, 'power_w': 20.0, 'tolerance_pct': 1.0, 'package': 'SMD', 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}",0.97,calculated,bom_bootstrap,part_stress,calculated,2.88e-09,2.88e-09,2.88,347222222.2222222,"{'base_fit_per_part': 2.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'power_ratio': None}",catalog match by MPN (bom_bootstrap); simplified part stress method,R98,"{'base_fit_per_part': 2.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'power_ratio': None}","{'source_text': 'res smd 32.4kohm +/-1% 1/20w 0201', 'resistance_ohm': 32400.0, 'power_w': 20.0, 'tolerance_pct': 1.0, 'package': 'SMD', 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}"
Свод BOM по 109 (1) (1) (1).xlsx,PCIe104_INF_E1N001INF1,100,RES SMD 1Mohm +/-1% 1/20W 0201,res smd 1mohm +/-1% 1/20w 0201,Yageo,RC0201FR-071ML,4,resistor,fixed_resistor,"{'source_text': 'res smd 1mohm +/-1% 1/20w 0201', 'resistance_ohm': 1000000.0, 'power_w': 20.0, 'tolerance_pct': 1.0, 'package': 'SMD', 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}",0.97,calculated,bom_bootstrap,part_stress,calculated,1.152e-08,2.88e-09,11.52,86805555.55555555,"{'base_fit_per_part': 2.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'power_ratio': None}",catalog match by MPN (bom_bootstrap); simplified part stress method,"R102,R121,R122,R182","{'base_fit_per_part': 2.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'power_ratio': None}","{'source_text': 'res smd 1mohm +/-1% 1/20w 0201', 'resistance_ohm': 1000000.0, 'power_w': 20.0, 'tolerance_pct': 1.0, 'package': 'SMD', 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}"
Свод BOM по 109 (1) (1) (1).xlsx,PCIe104_INF_E1N001INF1,101,RES SMD 2.49kohm +/-1% 1/20W 0201,res smd 2.49kohm +/-1% 1/20w 0201,Yageo,RC0201FR-072K49L,4,resistor,fixed_resistor,"{'source_text': 'res smd 2.49kohm +/-1% 1/20w 0201', 'resistance_ohm': 2490.0, 'power_w': 20.0, 'tolerance_pct': 1.0, 'package': 'SMD', 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}",0.97,calculated,bom_bootstrap,part_stress,calculated,1.152e-08,2.88e-09,11.52,86805555.55555555,"{'base_fit_per_part': 2.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'power_ratio': None}",catalog match by MPN (bom_bootstrap); simplified part stress method,"R104,R105,R119,R120","{'base_fit_per_part': 2.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'power_ratio': None}","{'source_text': 'res smd 2.49kohm +/-1% 1/20w 0201', 'resistance_ohm': 2490.0, 'power_w': 20.0, 'tolerance_pct': 1.0, 'package': 'SMD', 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}"
Свод BOM по 109 (1) (1) (1).xlsx,PCIe104_INF_E1N001INF1,102,RES SMD 45.3kohm +/-1% 1/16W 0402,res smd 45.3kohm +/-1% 1/16w 0402,Yageo,RC0402FR-0745K3L,1,resistor,fixed_resistor,"{'source_text': 'res smd 45.3kohm +/-1% 1/16w 0402', 'resistance_ohm': 45300.0, 'power_w': 16.0, 'tolerance_pct': 1.0, 'package': 'SMD', 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}",0.97,calculated,bom_bootstrap,part_stress,calculated,2.88e-09,2.88e-09,2.88,347222222.2222222,"{'base_fit_per_part': 2.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'power_ratio': None}",catalog match by MPN (bom_bootstrap); simplified part stress method,R125,"{'base_fit_per_part': 2.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'power_ratio': None}","{'source_text': 'res smd 45.3kohm +/-1% 1/16w 0402', 'resistance_ohm': 45300.0, 'power_w': 16.0, 'tolerance_pct': 1.0, 'package': 'SMD', 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}"
Свод BOM по 109 (1) (1) (1).xlsx,PCIe104_INF_E1N001INF1,103,RES SMD 59kohm +/-1% 1/20W 0201,res smd 59kohm +/-1% 1/20w 0201,Yageo,RC0201FR-0759KL,2,resistor,fixed_resistor,"{'source_text': 'res smd 59kohm +/-1% 1/20w 0201', 'resistance_ohm': 59000.0, 'power_w': 20.0, 'tolerance_pct': 1.0, 'package': 'SMD', 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}",0.97,calculated,bom_bootstrap,part_stress,calculated,5.76e-09,2.88e-09,5.76,173611111.1111111,"{'base_fit_per_part': 2.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'power_ratio': None}",catalog match by MPN (bom_bootstrap); simplified part stress method,"R131,R132","{'base_fit_per_part': 2.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'power_ratio': None}","{'source_text': 'res smd 59kohm +/-1% 1/20w 0201', 'resistance_ohm': 59000.0, 'power_w': 20.0, 'tolerance_pct': 1.0, 'package': 'SMD', 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}"
Свод BOM по 109 (1) (1) (1).xlsx,PCIe104_INF_E1N001INF1,104,RES SMD 22ohm +/-1% 1/20W 0201,res smd 22ohm +/-1% 1/20w 0201,Yageo,RC0201FR-0722RL,3,resistor,fixed_resistor,"{'source_text': 'res smd 22ohm +/-1% 1/20w 0201', 'resistance_ohm': 22.0, 'power_w': 20.0, 'tolerance_pct': 1.0, 'package': 'SMD', 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}",0.97,calculated,bom_bootstrap,part_stress,calculated,8.64e-09,2.88e-09,8.64,115740740.74074075,"{'base_fit_per_part': 2.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'power_ratio': None}",catalog match by MPN (bom_bootstrap); simplified part stress method,"R173,R244,R245","{'base_fit_per_part': 2.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'power_ratio': None}","{'source_text': 'res smd 22ohm +/-1% 1/20w 0201', 'resistance_ohm': 22.0, 'power_w': 20.0, 'tolerance_pct': 1.0, 'package': 'SMD', 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}"
Свод BOM по 109 (1) (1) (1).xlsx,PCIe104_INF_E1N001INF1,105,RES SMD 22ohm +/-5% 1/20W 0201,res smd 22ohm +/-5% 1/20w 0201,Yageo,RC0201JR-0722RL,3,resistor,fixed_resistor,"{'source_text': 'res smd 22ohm +/-5% 1/20w 0201', 'resistance_ohm': 22.0, 'power_w': 20.0, 'tolerance_pct': 5.0, 'package': 'SMD', 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}",0.97,calculated,bom_bootstrap,part_stress,calculated,8.64e-09,2.88e-09,8.64,115740740.74074075,"{'base_fit_per_part': 2.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'power_ratio': None}",catalog match by MPN (bom_bootstrap); simplified part stress method,"R175,R241,R242","{'base_fit_per_part': 2.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'power_ratio': None}","{'source_text': 'res smd 22ohm +/-5% 1/20w 0201', 'resistance_ohm': 22.0, 'power_w': 20.0, 'tolerance_pct': 5.0, 'package': 'SMD', 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}"
Свод BOM по 109 (1) (1) (1).xlsx,PCIe104_INF_E1N001INF1,106,RES SMD 220ohm +/-1% 1/16W 0402,res smd 220ohm +/-1% 1/16w 0402,Yageo,RC0402FR-07220RL,1,resistor,fixed_resistor,"{'source_text': 'res smd 220ohm +/-1% 1/16w 0402', 'resistance_ohm': 220.0, 'power_w': 16.0, 'tolerance_pct': 1.0, 'package': 'SMD', 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}",0.97,calculated,bom_bootstrap,part_stress,calculated,2.88e-09,2.88e-09,2.88,347222222.2222222,"{'base_fit_per_part': 2.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'power_ratio': None}",catalog match by MPN (bom_bootstrap); simplified part stress method,R181,"{'base_fit_per_part': 2.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'power_ratio': None}","{'source_text': 'res smd 220ohm +/-1% 1/16w 0402', 'resistance_ohm': 220.0, 'power_w': 16.0, 'tolerance_pct': 1.0, 'package': 'SMD', 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}"
Свод BOM по 109 (1) (1) (1).xlsx,PCIe104_INF_E1N001INF1,107,RES SMD 1.6kohm +/-1% 1/20W 0201,res smd 1.6kohm +/-1% 1/20w 0201,Yageo,RC0201FR-071K6L,1,resistor,fixed_resistor,"{'source_text': 'res smd 1.6kohm +/-1% 1/20w 0201', 'resistance_ohm': 1600.0, 'power_w': 20.0, 'tolerance_pct': 1.0, 'package': 'SMD', 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}",0.97,calculated,bom_bootstrap,part_stress,calculated,2.88e-09,2.88e-09,2.88,347222222.2222222,"{'base_fit_per_part': 2.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'power_ratio': None}",catalog match by MPN (bom_bootstrap); simplified part stress method,R196,"{'base_fit_per_part': 2.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'power_ratio': None}","{'source_text': 'res smd 1.6kohm +/-1% 1/20w 0201', 'resistance_ohm': 1600.0, 'power_w': 20.0, 'tolerance_pct': 1.0, 'package': 'SMD', 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}"
Свод BOM по 109 (1) (1) (1).xlsx,PCIe104_INF_E1N001INF1,108,RES SMD 10Mohm +/-1% 0.3W 1206,res smd 10mohm +/-1% 0.3w 1206,Vishay,CRMA1206AF10M0FKEF,7,resistor,fixed_resistor,"{'source_text': 'res smd 10mohm +/-1% 0.3w 1206', 'resistance_ohm': 10000000.0, 'power_w': 0.3, 'tolerance_pct': 1.0, 'package': 'SMD', 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}",0.97,calculated,bom_bootstrap,part_stress,calculated,2.016e-08,2.88e-09,20.16,49603174.603174604,"{'base_fit_per_part': 2.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'power_ratio': None}",catalog match by MPN (bom_bootstrap); simplified part stress method,"R223,R224,R225,R226,R227,R228,R229","{'base_fit_per_part': 2.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'power_ratio': None}","{'source_text': 'res smd 10mohm +/-1% 0.3w 1206', 'resistance_ohm': 10000000.0, 'power_w': 0.3, 'tolerance_pct': 1.0, 'package': 'SMD', 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}"
Свод BOM по 109 (1) (1) (1).xlsx,PCIe104_INF_E1N001INF1,109,RES SMD 30kohm +/-1% 1/20W 0201,res smd 30kohm +/-1% 1/20w 0201,Yageo,RC0201FR-0730KL,9,resistor,fixed_resistor,"{'source_text': 'res smd 30kohm +/-1% 1/20w 0201', 'resistance_ohm': 30000.0, 'power_w': 20.0, 'tolerance_pct': 1.0, 'package': 'SMD', 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}",0.97,calculated,bom_bootstrap,part_stress,calculated,2.592e-08,2.88e-09,25.919999999999998,38580246.913580246,"{'base_fit_per_part': 2.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'power_ratio': None}",catalog match by MPN (bom_bootstrap); simplified part stress method,"R232,R233,R234,R339,R340,R341,R342,R343,R344","{'base_fit_per_part': 2.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'power_ratio': None}","{'source_text': 'res smd 30kohm +/-1% 1/20w 0201', 'resistance_ohm': 30000.0, 'power_w': 20.0, 'tolerance_pct': 1.0, 'package': 'SMD', 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}"
